"","BusinessID","Friday.close","Friday.open","Tuesday.close","Tuesday.open","Thursday.close","Thursday.open","Wednesday.close","Wednesday.open","Monday.close","Monday.open","Saturday.close","Saturday.open","Sunday.close","Sunday.open","open"
"9066","LZkG-y1_OdyKAajJJI8uBg","20:00","10:30","20:00","10:30","20:00","10:30","20:00","10:30","20:00","10:30","17:00","11:00",NA,NA,FALSE
"9067","Ya0oNqP8mzPU5HwMdgf5zQ","23:00","17:00","23:00","17:00","23:00","17:00","23:00","17:00","23:00","17:00","23:00","17:00","23:00","16:00",TRUE
"9068","YkH9cCFCvpgeCZq0GkcvAg","19:00","11:00","19:00","11:00","19:00","11:00","19:00","11:00","19:00","11:00",NA,NA,NA,NA,TRUE
"9069","oVJWBjyNIOHOcc3lmiaeCw","02:00","11:00","02:00","11:00","02:00","11:00","02:00","11:00","02:00","11:00","02:00","11:00","02:00","10:00",TRUE
"9070","Lv1_fwBrCe4RL06mY9JniQ","02:00","12:00","02:00","16:00","02:00","12:00","02:00","16:00","02:00","16:00","02:00","12:00","02:00","12:00",TRUE
"9071","3BNomgNXuzR-Yfc2LbY6sQ","02:00","12:00","02:00","12:00","02:00","12:00","02:00","12:00","02:00","12:00","02:00","12:00","02:00","11:00",TRUE
"9072","tY0K5GOyyluUgkbeiN3UEA","00:00","10:00","23:00","10:00","23:00","10:00","23:00","10:00","23:00","10:00","00:00","10:00","23:00","11:00",TRUE
"9073","k-I2IJrEFAikJMqfzXUl8g","22:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","22:00","07:00","21:00","12:00",TRUE
"9074","P4Or3as2jJGwyBXIZ_gxBA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"9075","1gyztgqbLEGnBY9wJCQKRw","22:00","11:30","22:00","11:30","22:00","11:30","22:00","11:30","22:00","11:30","22:00","11:30",NA,NA,TRUE
"9076","bfrjf244fMcEA-duT2aZuQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"9077","yaSUQERuoc4hUonx4kaS4w","03:00","10:00","01:00","10:00","01:00","10:00","01:00","10:00","01:00","10:00","03:00","10:00","01:00","10:00",TRUE
"9078","LYWsIy_g_pLA32Iaze-eeg","18:00","08:00","18:00","08:00","18:00","08:00","18:00","08:00","18:00","08:00",NA,NA,NA,NA,TRUE
"9079","Gdrw2h0ivQi2UVXpTiLbqA","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","19:00","12:00",FALSE
"9080","bMygiwZWA_UzCUCw6C11Iw","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00",TRUE
"9081","RbEWEqy_N-DymvO8JDPdgQ","20:30","11:00","20:00","11:00","20:30","11:00","20:00","11:00","18:00","11:00","20:00","11:00",NA,NA,TRUE
"9082","N2Q9-LaYbMzFJJI5NmZdyw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"9083","9iH5HBZNn1yjb46AE_g4KQ","22:00","06:30","22:00","06:30","22:00","06:30","22:00","06:30","22:00","06:30","22:00","06:30",NA,NA,TRUE
"9084","TLtDStferUQ5HexWy2YXrQ","02:00","11:00","02:00","11:00","02:00","11:00","02:00","11:00","02:00","11:00","02:00","11:00","02:00","11:00",TRUE
"9085","4EzKlz2Vjpb5h2yO2_6K4w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"9086","KiVpfyWThpqf29pVMso_nA","02:00","11:00","00:00","11:00","00:00","11:00","00:00","11:00","00:00","11:00","02:00","11:00","00:00","10:00",TRUE
"9087","Y8mPD9YZwMRBZZAFqOTorw","02:00","11:00","00:00","11:00","00:00","11:00","00:00","11:00","00:00","11:00","02:00","13:00","00:00","13:00",TRUE
"9088","F2s1N1IvcNHHHsWJHIwKCg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"9089","-bM4iAhg0-fgDFFC0FipNA","22:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","22:00","11:00","21:00","11:00",TRUE
"9090","0sGhloiZf62hF_OTaahS1A","18:00","07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00","07:00",NA,NA,NA,NA,TRUE
"9091","slc44MJu58XNJdUa3B6dZg","21:00","10:00","21:00","10:00","21:00","10:00","21:00","10:00","21:00","10:00","22:00","16:00",NA,NA,FALSE
"9092","ov7YsASN1XDdJL0ntXk6tA","02:00","11:00","02:00","11:00","02:00","11:00","02:00","11:00","02:00","11:00","02:00","11:00","02:00","11:00",TRUE
"9093","fedVnSMYM7bKs5YHD6Ykvg","22:30","16:00","22:00","16:00","22:00","16:00","22:00","16:00","22:00","16:00","22:30","16:00","22:00","16:00",FALSE
"9094","I34mPToWNbOedyvIyZ5imQ","04:00","10:00","02:00","10:00","02:00","10:00","02:00","10:00","02:00","10:00","04:00","10:00","02:00","10:00",TRUE
"9095","CxMB7Ug1WpD7Vve40vMVgQ","18:00","09:00","18:00","09:00","18:00","09:00","18:00","09:00","18:00","09:00","15:00","09:00","15:00","09:00",TRUE
"9096","h5cvE8TClzDrrlg88gD97Q","22:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","22:00","16:00","20:00","16:00",TRUE
"9097","2Bl_6x4SN6TSuHBafIFgqw","20:00","11:00","20:00","11:00","20:00","11:00","20:00","11:00","20:00","11:00","20:00","11:00",NA,NA,TRUE
"9098","qE5Q3Yj2Up3wewsh1NsTuA","15:30","06:00","15:30","06:00","15:30","06:00","15:30","06:00","15:30","06:00","15:30","06:00","15:30","07:00",TRUE
"9099","Za0bV7GjMDbcc4nZY6K3HQ","17:00","05:30","17:00","05:30","17:00","05:30","17:00","05:30","17:00","05:30","17:00","06:00","17:00","06:00",TRUE
"9100","F5MGM3twA-UOpfpolDLsMQ","15:00","07:00","15:00","07:00","15:00","07:00","15:00","07:00","15:00","07:00","15:00","07:00","14:00","08:00",TRUE
"9101","eDU07yr3hXGMdwJYwDxFsQ","23:00","11:00","22:00","10:00","22:00","10:00","22:00","10:00","22:00","10:00","23:00","11:00","22:00","11:00",FALSE
"9102","b-VLJb2e35qdhJmmbbZ36g","23:00","17:00","21:00","17:00","21:00","17:00","21:00","17:00","21:00","17:00","23:00","16:00",NA,NA,TRUE
"9103","NQ079oIXNiSAIkrjc5Avew","15:00","07:30","15:00","07:30","15:00","07:30","15:00","07:30","15:00","07:30",NA,NA,NA,NA,FALSE
"9104","l9FkF83RcVQQ8CT4FWIOiA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"9105","kV1Ev0RA3L1gRbU8GLeN2Q","23:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00",TRUE
"9106","KiIMCRHWhe-Db4z20L96_g","22:00","17:00","21:00","17:00","21:00","17:00","21:00","17:00",NA,NA,"22:00","17:00","21:00","16:00",TRUE
"9107","T50eTHtbkYMXeFDmVZyKEw","16:00","07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00","07:00","14:00","08:00","14:00","09:00",TRUE
"9108","jPFmnprx_NbQRDMiQd-YAA","22:30","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:30","11:00","21:00","12:00",TRUE
"9109","-G9mzl-6Tj_3P7Hho3xAkA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"9110","ES-bdRYNDqwIaXw1G5_4cA","21:00","11:30","21:00","11:30","21:00","11:30","21:00","11:30","14:00","11:30","21:30","17:00",NA,NA,TRUE
"9111","i4O6QQe_gEr4aDSY5f4imA","21:00","11:30","20:00","11:30","20:00","11:30","20:00","11:30",NA,NA,"21:00","11:30","19:00","12:00",TRUE
"9112","dvjl6OUHD0djaW-PkWwLig","19:00","09:30","19:00","09:30","19:00","09:30","19:00","09:30","19:00","09:30","19:00","09:30","19:00","10:00",TRUE
"9113","dT_epUexjLh7s7fTCy_cNw","02:00","11:00","01:00","11:00","01:00","11:00","01:00","11:00","01:00","11:00","02:00","11:00","01:00","12:00",FALSE
"9114","KN7GkO-D-zksylS0eSRbkA","22:00","17:30","22:00","17:30","22:00","17:30","22:00","17:30",NA,NA,"22:00","17:30",NA,NA,TRUE
"9115","W0YoIQCjKGcEuAxjl2u8Ng",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"9116","KmmrH1A46m8K8r_-rwWL0A","23:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","12:00",NA,NA,TRUE
"9117","OKXu4LREh5xsUGxLVf5RRw","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00",TRUE
"9118","MyGH3O8q053OoJm5JikCRg","01:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","01:00","11:00","23:00","11:00",TRUE
"9119","rwvAcA9n0Zs8QBtZXs_TDQ","23:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","23:00","11:00","21:30","11:00",TRUE
"9120","z91FXtTCWMiqip_ZRSWHaQ","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","12:00","22:00","11:00",TRUE
"9121","I_LlnAQe7jGwO9rfjaDdLg","20:00","10:00","20:00","10:00","20:00","10:00","20:00","10:00","20:00","10:00","20:00","10:00",NA,NA,TRUE
"9122","nilhvDCyVBuv7gnNkPWZQg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"9123","9kdUXcx-0d93fEBqp4kcpg","21:00","15:00","21:00","12:00","21:00","12:00","21:00","12:00",NA,NA,"21:00","15:00",NA,NA,FALSE
"9124","JsbTHeqjJ5W9VPRptV0aLA","01:00","10:00","00:00","10:00","00:00","10:00","00:00","10:00","00:00","10:00","01:00","10:00",NA,NA,TRUE
"9125","e28OcmhM_6xQZ9eSzMyGMA","17:00","11:00","17:00","11:00","17:00","11:00","17:00","11:00","17:00","11:00",NA,NA,NA,NA,TRUE
"9126","MTpI2V3O9sOp1WGeFwioDw","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","20:00","11:00",TRUE
"9127","NO8EuoNtzIzl8bWcbANpUg","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","21:00","11:00",TRUE
"9128","s4RY4UqKqQP2ft5B4klA4A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"9129","9-ajcNoEnO2ncMi6iiyKmA","21:00","11:00","20:00","11:00","20:00","11:00","20:00","11:00","20:00","11:00","21:00","11:00",NA,NA,FALSE
"9130","kwzqUgmdq9ZopW7dN95gsQ","23:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","23:00","11:00","22:00","11:00",TRUE
"9131","A32mYktgckODsMR3gM3hRQ","01:00","11:00","00:00","11:00","01:00","11:00","00:00","11:00","00:00","11:00","01:00","11:00","00:00","11:00",TRUE
"9132","QR_Nmup1tRj1WwooAKePbg","22:00","09:00","22:00","09:00","22:00","09:00","22:00","09:00","22:00","09:00","22:00","09:00","22:00","09:00",TRUE
"9133","iW4T61MZ_YPe3bLUjLEHbQ","19:00","10:00","17:00","10:00","17:00","10:00","17:00","10:00","17:00","10:00","15:00","10:00",NA,NA,FALSE
"9134","gH9K3VJopFzy2vECjkgGKw","02:00","10:00","01:00","10:00","01:00","10:00","01:00","10:00","01:00","10:00","02:00","10:00","01:00","10:00",TRUE
"9135","XK5FFbrKWMjRqc6ZbSTknw","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00",TRUE
"9136","XX6owhRHtgO0957RSmRYgQ","00:30","13:00","22:00","15:00","22:00","13:00","22:00","15:00","22:00","15:00","00:30","13:00",NA,NA,TRUE
"9137","5reb2cEaziuyHOpnbh1XtA","00:00","07:00","23:00","07:00","23:00","07:00","23:00","07:00","23:00","07:00","00:00","07:00","23:00","07:00",TRUE
"9138","M6fjHpkL9IRI-nI0BattRw","00:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","00:00","11:00",NA,NA,TRUE
"9139","xY1sPHTA2RGVFlh5tZhs9g","00:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","00:00","11:00","22:00","11:00",TRUE
"9140","PGkKmZIK_tCMbLPy1BRwMg","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00",TRUE
"9141","ZjAOwETDQwI_kc02fMroNg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"9142","_fEbyHiAsCMAwd7FzNljWg","01:00","07:00","00:00","07:00","00:00","07:00","00:00","07:00","00:00","07:00","01:00","07:00","00:00","07:00",TRUE
"9143","HFhSObXGnsvn6V7KX6cYow","22:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","22:00","11:00","21:00","11:00",FALSE
"9144","Gy7ERh2GhmAYMZMO48ztBg","22:00","17:30","21:00","17:30","21:00","17:30","21:00","17:30","21:00","17:30","22:00","17:30","21:00","17:30",TRUE
"9145","4gxZ5tPEqm0QnRkILa9cNQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"9146","4Hi-45RQRl2FOkPhEgNTnA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"9147","hXTKcUf44oTTQAbhh4iC7Q",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"9148","J31w7njKw9OuGdD9R2GXBg","22:00","18:00","22:00","18:00","22:00","18:00","22:00","18:00","22:00","18:00","22:00","18:00","22:00","11:00",TRUE
"9149","SFcivPXDx21npwCmuQMAjA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"9150","pGGvJTENMujDfrXhAmweOA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"9151","qCDUldhRjpbAtiU7WsMCdA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"9152","KUwSpnFh274PNJn8P8HvGA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"9153","2lGaj8WVLetIWsK8B729mw","21:00","11:30","21:00","11:30","21:00","11:30","21:00","11:30",NA,NA,"21:00","11:30","20:00","11:30",FALSE
"9154","EesPq312CyRjmq08WIUXNw","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","16:00","08:00",NA,NA,FALSE
"9155","CU5d1QN2A5cgcR9zmLVS0g","02:00","11:00","02:00","11:00","02:00","11:00","02:00","11:00","02:00","11:00","02:00","09:00","02:00","09:00",TRUE
"9156","atVYOiGLCf5W5GiwqHQl_A","23:00","18:00","22:00","18:00","22:00","18:00","22:00","18:00","22:00","18:00","23:00","18:00","22:00","18:00",TRUE
"9157","1Q5RBgfdqaksCLe4s5A2jA","23:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","23:00","11:00","20:00","11:00",FALSE
"9158","vwZ15OkVO6PemAe87k0M-Q","02:00","17:00","02:00","17:00","02:00","17:00","02:00","17:00","02:00","17:00","02:00","17:00","02:00","17:00",FALSE
"9159","xc1iU7PPXdfROSE2jl3bng","02:00","17:00","23:00","17:00","02:00","17:00","23:00","17:00","23:00","17:00","02:00","17:00",NA,NA,FALSE
"9160","HkSyssTd5_QNNeGI0-ltTg","23:30","11:00","23:30","11:00","23:30","11:00","23:30","11:00","23:30","11:00","23:30","12:00","23:30","12:00",TRUE
"9161","kata831HVR1jNpw1U17-nw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"9162","TnkxapUN4nWMz_z5h3qMYg","22:00","10:30","22:00","10:30","22:00","10:30","22:00","10:30","22:00","10:30","22:00","10:30","22:00","10:30",TRUE
"9163","JMZfcwARQ68n7GGsqmtdaA","19:00","11:00","19:00","11:00","19:00","11:00","19:00","11:00","19:00","11:00","19:00","11:00","19:00","11:00",TRUE
"9164","90upndp71FwHEET43vx80Q","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","12:00","18:00","12:00",TRUE
"9165","b6R-vvN8keWs99vbCVrKsw","23:00","10:00","23:00","10:00","23:00","10:00","23:00","10:00","23:00","10:00","23:00","10:00","23:00","10:00",TRUE
"9166","wlc1TDMl44UGLI__WuKtkQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"9167","kkJjyRQHnFYojucX1XrV8Q","02:00","11:00","02:00","11:00","02:00","11:00","02:00","11:00","02:00","11:00","02:00","11:00","02:00","11:00",TRUE
"9168","ExjZ-Q_8hejt5S43ycbkFw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"9169","o2e_M8SqL6IJ9_Ih0yQkMA","22:00","10:30","22:00","10:30","22:00","10:30","22:00","10:30","22:00","10:30","22:00","10:30","22:00","10:30",TRUE
"9170","fJX4coaMuEwipbQlkhskWQ","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00",FALSE
"9171","txnCvfN26q_k4ICowNpigg","02:00","10:00","02:00","10:00","02:00","10:00","02:00","10:00","02:00","10:00","02:00","10:00","02:00","10:00",TRUE
"9172","J_Z_XLjhhtTNOupOwemDqg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"9173","AjOA2XY11DEcM2oLvOaYtw","23:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00",TRUE
"9174","VvfTacd7IKQkk-X89kWqVw","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00",TRUE
"9175","kexxnmOUN1BPeTQlDshNow","23:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00",NA,NA,FALSE
"9176","O-3es2Ybg0x7gIXgPmCMcw","23:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","23:00","12:00",TRUE
"9177","di0k415NkTOQp6mZ6AbTOQ","01:00","11:00","00:00","11:00","00:00","11:00","00:00","11:00","00:00","11:00","01:00","11:00","00:00","11:00",TRUE
"9178","yWcOhjDHRbRTgycfgXHfdw","21:00","11:00","20:00","11:00","20:00","11:00","20:00","11:00",NA,NA,"21:00","11:00",NA,NA,FALSE
"9179","kOyysCeIagD4sEhIM0-etQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"9180","i0W4TZcoRbOYeRfDfQEX8g","18:00","07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00","07:00","17:00","07:00",NA,NA,TRUE
"9181","zp713qNhx8d9KCJJnrw1xA","23:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","23:00","09:00","21:00","09:00",TRUE
"9182","3ax5VsgwzNRAjrWcozCPBw","21:00","10:00","21:00","10:00","21:00","10:00","21:00","10:00","21:00","10:00","21:00","11:00","18:00","11:00",TRUE
"9183","0FfB4c7KABDCFITS4rPY_Q","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00",FALSE
"9184","QbmcCE_cLq4WO8ZMKImaLw","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00",TRUE
"9185","Y4lHYb28Uj2W4E9moKcfCw","22:00","11:30","22:00","11:30","22:00","11:30","22:00","11:30","22:00","11:30","22:00","11:30","21:00","11:30",TRUE
"9186","tqAqL9B0OsiWAeh6XVFewA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"9187","CyTmpAMiqoWe2RoT889B2w","23:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","23:00","11:00","22:00","11:00",FALSE
"9188","QUmE1tQJOBb2D5Smu5_A-g","23:00","17:00","22:00","17:00","22:00","17:00","22:00","17:00","22:00","17:00","23:00","17:00",NA,NA,TRUE
"9189","zfY68t7nVihCwiCsCgM6cw","20:00","08:00","20:00","08:00","20:00","08:00","20:00","08:00","20:00","08:00","20:00","08:00",NA,NA,TRUE
"9190","04Jrd2zSzwHwmBqdKQDmIw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"9191","n-XCVdiTbK5uhl8twwlRZQ","22:30","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:30","11:00","22:00","11:00",TRUE
"9192","FJDBOsbQWm5hoTy2LWE7mw","02:00","11:00","02:00","11:00","02:00","11:00","02:00","11:00","02:00","11:00","02:00","11:00","02:00","11:00",TRUE
"9193","D-j9DMfwe7fqhI2yXNrgiQ","23:00","17:00",NA,NA,"22:00","17:00","22:00","17:00",NA,NA,"23:00","17:00","22:00","17:00",FALSE
"9194","ivVVCPUm9mmU6K7xR41vEg","21:00","10:00","21:00","10:00","21:00","10:00","21:00","10:00","21:00","10:00","21:00","10:00","21:00","10:00",TRUE
"9195","R924yJNNRIbkQ2ju1M5NWg","21:00","07:00","21:00","07:00","21:00","07:00","21:00","07:00","21:00","07:00","21:00","10:00",NA,NA,FALSE
"9196","OllL0G9Kh_k1lx-2vrFDXQ","21:00","10:00","21:00","10:00","21:00","10:00","21:00","10:00","21:00","10:00","21:00","10:00","21:00","10:00",FALSE
"9197","ykKSshfa9ANCZCuvM2LaWg","00:00","10:00","23:00","10:00","23:00","10:00","23:00","10:00","23:00","10:00","00:00","10:00","23:00","10:00",TRUE
"9198","FS6GzxtCTxYVHXfVRhhwVQ","02:00","11:00","02:00","11:00","02:00","11:00","02:00","11:00","02:00","11:00","02:00","10:00","00:00","10:00",TRUE
"9199","tr4L9VWmPGZtdBD-L2Pofw","23:00","10:00","22:00","10:00","22:00","10:00","22:00","10:00","22:00","10:00","23:00","10:00","22:00","10:00",TRUE
"9200","ti-XLAu4mdfucsyqFRQ69Q","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00",NA,NA,"22:00","11:00","19:00","11:00",FALSE
"9201","LZhSXYnTkl19ADNbuhflPg","22:00","16:00","21:00","16:00","21:00","16:00","21:00","16:00","21:00","16:00","21:00","11:00","21:00","11:00",FALSE
"9202","UHh2br86pxndWXELC6B8Cw","23:00","16:00","22:00","16:00","22:00","16:00","22:00","16:00","22:00","16:00","23:00","15:00","22:00","15:00",TRUE
"9203","bLFeZ84rAJdflY1Hu60_vw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"9204","1U1GRksKXF7q8FKcW0e5VQ","23:00","17:00","23:00","17:00","23:00","17:00","23:00","17:00","23:00","17:00","23:00","17:00","23:00","17:00",TRUE
"9205","XpXb1TfN8610d9fd7_GaLQ","13:00","07:30","13:00","07:30","13:00","07:30","13:00","07:30",NA,NA,"13:00","07:30","13:00","07:30",TRUE
"9206","mRSPWLcmFH8pf4_sy_znRA","20:00","08:00","20:00","08:00","20:00","08:00","20:00","08:00","20:00","08:00","20:00","08:00","17:00","08:00",TRUE
"9207","E4FFkjh-QpNxcTtMGItq2w","23:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","22:00","12:00",FALSE
"9208","D_f7PL14YDjmfMIeTQ8ApA","22:00","17:00","22:00","17:00","22:00","17:00","22:00","17:00","22:00","17:00","22:00","11:00","15:00","11:00",FALSE
"9209","csgF8n0R5CIauWriNJl2vg","22:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00",NA,NA,"22:00","11:00","22:00","11:00",FALSE
"9210","NulKeGrS35q9Pr7GIMtSig","21:30","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00",TRUE
"9211","0H7ewZ656xM0bulSMowWtQ","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00",TRUE
"9212","IeUfyhkxRHoz1nhrvzOJdA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"9213","GSlRsGx7w6mdBuJSizoL8g","14:00","11:00","14:00","11:00","14:00","11:00","14:00","11:00","14:00","11:00",NA,NA,NA,NA,TRUE
"9214","l3xGrro6IPIrlXB9bAbijQ","02:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","02:00","11:00","23:00","11:00",TRUE
"9215","5EJrFRz8Ha4D01Cf4LPO3g","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00",TRUE
"9216","oa8lhYj-mTKlL_amkJSu2Q","02:00","08:30","00:00","08:30","02:00","08:30","00:00","08:30","00:00","08:30","02:00","08:30","02:00","08:30",TRUE
"9217","fVJge-YF3sWetiEDD-hIHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"9218","Po46YYAw1g-tH2ReFtkoiA","14:30","06:30","14:30","06:30","14:30","06:30","14:30","06:30","14:30","06:30","14:30","06:30","14:30","06:30",FALSE
"9219","PeC1ec6uyX3hlGIPORqs7w","00:00","11:00","00:00","11:00","00:00","11:00","00:00","11:00","00:00","11:00","00:00","08:00","00:00","08:00",TRUE
"9220","2yBk6SvYQPnickE_QJrlaA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"9221","fESObRt-YtkgeNS_TUBhlw","23:00","06:00","22:00","06:00","22:00","06:00","22:00","06:00","22:00","06:00","23:00","06:00","22:00","06:00",TRUE
"9222","44qg4vgcqJkjF8eqG4R4JA","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00",TRUE
"9223","Szc6Wvt1i8VqSAOb2-7BAQ","21:30","09:00","21:30","09:00","21:30","09:00","21:30","09:00",NA,NA,"21:30","09:00","20:00","09:00",TRUE
"9224","69il2O11WbxwzIpCmeAQAg","23:00","10:30","22:00","10:30","22:00","10:30","22:00","10:30","22:00","10:30","23:00","10:30","22:00","10:30",TRUE
"9225","VudqspJ-zQIlYRBTANgdzQ","02:00","07:00","01:00","07:00","01:00","07:00","01:00","07:00","01:00","07:00","02:00","07:00","01:00","07:00",TRUE
"9226","Yy0fPEq-Ae0UJF59DaTZ3A","00:00","06:00","23:00","06:00","23:00","06:00","23:00","06:00","23:00","06:00","00:00","06:00","23:00","07:00",TRUE
"9227","59kTtQDwjH-z01r1KixdKQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"9228","-QfXaNWrFmuLHnHGjeh_PQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"9229","usy2G5R9MWwtW4TF8obg9w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"9230","zn-G5v7GYoVYeZBg8iqb6w","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00",TRUE
